text,label,p
"Ahora en @NetflixLAT  con el Cristal Oscuro: La Era de la Resistencia, una serie precuela de la cinta Cristal Oscuro, de 1982. Por fin encontré una serie que me atrapa :)",POSITIVE,0.801938028781586
"Consigue un lugar muy cómodo, yo si ví la última temporada en un día",POSITIVE,0.978230988142146
"Una buena política aerocomercial, una buena administración y un posible aporte de capital por una porción de acciones por parte de un privado.",POSITIVE,0.700267789091298
Se valora!!.. Toda opinión es bienvenida...,POSITIVE,0.79503476604909
@Aerolineas_AR @aa2000oficial que bella organización. Felicidades pic.twitter.com/2HRfLxUI7g,POSITIVE,0.713594279004601
Todo de 10,POSITIVE,0.853608676192142
"Hola Dani,feliz anochecer.pic.twitter.com/zR8O7kRWjv",POSITIVE,0.941909584502213
Completisimo el informe Kari!! Muchas gracias por compartirlo!,POSITIVE,0.613808177495581
Excelente,POSITIVE,0.93959176073605
"Cuando aterrizamos había tormenta eléctrica y esta bien que no las bajen..a la hora solo lluvia y acá seguimos, casi 3 hs",POSITIVE,0.78015739408463
Que bueno que puedan asistir a mas charlas!,POSITIVE,0.939360038743797
"Con cabotaje nunca tuve problemas (y menos mal, porque voy a trabajar) y la ida a Italia del año pasado, aún  con esa espera larga, fue con los aviones partiendo  y arribando en horario y buen servicio a bordo.",POSITIVE,0.721406971123703
Genial gracias x compartir,POSITIVE,0.953963364995866
Buenisima foto ! Gracias !,POSITIVE,0.903869611377719
Gracias Lalo!!!,POSITIVE,0.606810589452945
Lindo será el cruce! Habrá que buscar alternativas,POSITIVE,0.884232626520349
Yo pago y el tipo viaja cómodo U$ 6.000,POSITIVE,0.831835658252618
Excelente dato!!,POSITIVE,0.78637100091075
"Doy fe, el movimiento en Salta es increíble, HERMOSO",POSITIVE,0.917942630758952
Buenos vientos !!!,POSITIVE,0.651741045137522
"Buenas tardes soy Gabriel Monjelardi, numero de vuelo 1735, Iguazú Aeroparque, quiero saber su estado. Gracias",NEUTRAL,0.781825808997793
Gracias! Probare eso también,POSITIVE,0.643849516753651
@Aerolineas_AR gracias Aerolíneas... Mis hijos volaron por primera vez. No lo olvidarán jamás. Desde el personal del check-in hasta la cabina fueron muy cordiales y profesionales. pic.twitter.com/X6Ekj3we9t,POSITIVE,0.726675404421326
Se levanto. Bienvenidas a Mardel!!!⚘,POSITIVE,0.961346215211363
"Que destacado congreso, te tocó.",POSITIVE,0.946456660758459
"Bien, bien MDQ se merecía la foto. Bravo .",POSITIVE,0.875099104912655
Era tal cual! Ya llegados. Gracias pic.twitter.com/wMKa3DnzOG,POSITIVE,0.755153431062739
Muy buen comentario!!!,POSITIVE,0.871392697321009
La belleza de la Luna sobre mi hermosa Córdoba! Como no ser #TeamVentana! Vuelo AR1590 AEP-COR @Aerolineas_AR @aviacionline @SpottersCordoba @turismocba @InfoViajera @quiz_viajero @SirChandlerBlog @ObservatorioCBApic.twitter.com/EmcUiCOaQw,POSITIVE,0.689510882902463
#Atención  ¡Quedan MUY pocos cupos y se van rápido!,POSITIVE,0.915573800363425
Excelente vino servido a bordo de @Aerolineas_AR pic.twitter.com/3pxYmEg8q6,POSITIVE,0.706777278730486
¡Récord en Salta! En lo que va del año ya transportamos medio millón de pasajeros y así lo festejamos.pic.twitter.com/U0atbG4OT9,POSITIVE,0.73794816508832
Gracias Pablo sos crack!!!,POSITIVE,0.718214914521794
Me alegro por los chicos !!,POSITIVE,0.937687773332156
"Sin dudas, Tango!!! Se les fue la mano con el ninguneo... no les queda otra a uds, los entiendo y cuentan con mi apoyo",POSITIVE,0.839094742829101
Imagínate la logística de eso. Fue una decisión acertada,POSITIVE,0.667755141982244
"Mientras volás, te inspirás para un nuevo viaje. Magia en Orlando, naturaleza en la Riviera Maya, la historia argentina en Tucumán y propuestas alternativas en Mar del Plata. Todo en nuestra #RevistaAlta de este mes  https://hubs.ly/H0l6B2d0 pic.twitter.com/1cXruG6HT2",POSITIVE,0.878893026805157
Aprovechá para sacar tu pasaje con @Aerolineas_AR!  Hasta el 13 de octubre tenés 20% para recorrer el país!  http://bit.ly/ClubLN-aerolineas19 …pic.twitter.com/TxAQ9DcQpl,POSITIVE,0.637956484849371
Gracias @Aerolineas_AR por haber hecho realidad que cientos de deportistas de Tierra Del Fuego puedan Asistir a los juegos Nacionales Evita en la ciudad de Mar del Plata. pic.twitter.com/oZynzUrU1S,POSITIVE,0.825697052392457
"Soñé que estaba tirado en la arena, en una hermosa playa, palmeras, agua limpia y cristalina, camas paraguayas, barras, tragos, sol, calor y todo lo hermoso que encierra el calor caribeño  no me quiero despertar ahora o me quiero despertar allá @Aerolineas_AR",POSITIVE,0.923022511495276
Copense chicos de @Aerolineas_AR  Si total cualquier otro día les queda cómodo para hacer paro.  #JuegosEvita #DejaVolarNuestroSueño sus sueños.https://twitter.com/rena__mair/status/1180175435453419522 …,POSITIVE,0.793525524888356
Gracias!! Estoy con el corazón en la boca.,POSITIVE,0.711699858933725
Toda del dios que te dijo “buen viaje”,POSITIVE,0.740495081478788
Gracias Pablo!,POSITIVE,0.718214914521794
jajaja suerte Nacho!,POSITIVE,0.696393838581297
"Mucha suerte ,",POSITIVE,0.771741995773077
Hermosas!!,POSITIVE,0.977596751704933
"Gracias chicos, como siempre!",POSITIVE,0.85095455470268
Siempre tiene que salir un privado a salvar las papas! Grande @flybondioficial,POSITIVE,0.816574770682813
Excelente!!!,POSITIVE,0.93959176073605
"Que lindo Kari! Hoy están todos los profesionales, a disfrutar y ver lo que se viene!!!",POSITIVE,0.686724766781056
jajajaja genial Caro!! un abrazo!,POSITIVE,0.775539744725149
Buen dato José. Gracias.,POSITIVE,0.709292195764703
"La mejor, lejossssss",POSITIVE,0.789736134723666
a jugar! se levantó la medida de fuerza!,POSITIVE,0.70870357642865
"Arribado, sin inconvenientes, Aeroparque mucha gente",POSITIVE,0.96079533056784
Maravilloso es volar,POSITIVE,0.825954899433967
Es lilito!,POSITIVE,0.64600628214975
Todos preparados para operar los sistemas #QuintinoMHS  en #Aeropuerto de #Jujuy  Gracias a @AndesArgentina @Aerolineas_AR @intercargopcb @flybondioficial @swissport @aa2000oficial por su atencion y buena onda  durante este #Entrenamiento #TeamQuintino #WeAreQuintino pic.twitter.com/AtaDfFb2ya,POSITIVE,0.601474166025271
Muchas gracias a los chicos de @CableFibertel por su atención hoy!!! pic.twitter.com/HPhplQLNaX,POSITIVE,0.819077068517535
"Buenos días, respondimos tu dm. Saludos!.",POSITIVE,0.600507203191143
"Buenas tardes, que bruta soy!",POSITIVE,0.820952691713851
Hola @laura_edlp! Vamos a ayudarte con tu consulta. Continuamos por DM. Gracias!,POSITIVE,0.650299970919299
"Mamina Muchas gracias. Siempre que tengas una consulta, estaremos a tu disposición por este medio.",POSITIVE,0.697872055952156
"¡Hola Fercamil! Buenas tardes. Estamos a disposición para poder ayudarte, te respondí por DM a fin de que podamos seguir en detalle tu caso. Muchas gracias!",POSITIVE,0.814897293691421
"Gracias Blunt! quedamos a tu disposición por este medio ante cualquier duda o consulta, que tengas linda jornada. ¡Saludos!",POSITIVE,0.727497739017844
Buenos días axwell´s: recordá que ante cualquier consulta o duda estamos a disposición,POSITIVE,0.841345623852168
"Hola Fiore, buenas tardes. Te respondimos por DM. Gracias.",POSITIVE,0.774410205697141
Carrera impresionante este pibe.,POSITIVE,0.651014557657588
"Buenos días Emma. Te pido disculpas por los inconvenientes que tuviste, estoy a disposición para ayudarte, te respondí por mensaje privado, a fin de que podamos seguir con profundidad por allí tu caso. Muchas gracias. Saludos",POSITIVE,0.730117659389637
"todopuedeser Muchas gracias por recomendar nuestros servicios. Siempre que tengas una consulta, estaremos a tu disposición por este medio.",POSITIVE,0.722018794316168
"Buenas noches  @SebasSorondo te enviamos un DM para continuar con tu consulta, gracias!",POSITIVE,0.609739107293789
Funciona!,POSITIVE,0.839810022780587
Lo solucionamos por teléfono gracias a Ramón  Crack ídolo,POSITIVE,0.610980684788008
Gracias por el acompañamiento!,POSITIVE,0.818385444417514
"Hola, buen día! Mandame un DM para poder ayudarte por ese medio. Gracias.",POSITIVE,0.649818027249807
CESAR Buenas tardes Te respondimos por privado. Gracias.,POSITIVE,0.624579941159442
Buenos días japonesaobrera: Recordá que ante cualquier consulta o duda estamos a disposición  Saludos!,POSITIVE,0.830082921456115
"@greco_2019 Eduar, buenas tardes! te espero en DM!",POSITIVE,0.922486432866558
Me parece un excelente comentario el del sr Guillermo,POSITIVE,0.622665232220935
"Buenas tardes, sentimos mucho la espera y los inconvenientes,  ya estamos con tu caso, te enviamos un dm. Saludos!",POSITIVE,0.669466312710556
"Buenos días! Soy Emi. La visita es para hoy San de 13 a 19hs, estabas al tanto? @CableFibertel",POSITIVE,0.735564444145976
"¡Hola! Buenas tardes. Estamos a disposición para poder ayudarte, te respondí por DM a fin de que podamos seguir en detalle tu caso. Muchas gracias!",POSITIVE,0.814897293691421
"Buenos días Javier, nos contactamos por dm para continuar.",POSITIVE,0.819157435480999
Que bueno! Ahora si soy un cliente satisfecho.,POSITIVE,0.966488895082304
Me gusta mirar partidos de fútbol a mi,POSITIVE,0.618360661317857
"Buenos días, te enviamos Dm. Saludos!",POSITIVE,0.630497249655983
"Chris ¡Buen día! Que bueno que nos hayas contactado por este medio :) Te respondimos por privado, seguimos por ese medio. ¡Saludos!",POSITIVE,0.65723448165768
"Muchas gracias a vos por comunicarte por este medio. Disculpa las demoras en la respuesta; Cualquier otra consulta que quieras realizar, no dudes en escribir. ¡Que tengas buenas noches!",POSITIVE,0.609637294692159
Correcto,POSITIVE,0.729244726132566
"¡Hola! Gracias por la espera. Si tenés alguna consulta o duda, seguinos y escribinos por DM",POSITIVE,0.808208275333316
Groso juan! Te lo mereces! Me gusta mucho lo que haces en la radio,POSITIVE,0.702547154391559
JAJAJA LPM TE AMOO,POSITIVE,0.808208275333316
SOS LO MAS CHABON,POSITIVE,0.808208275333316
SOS TODO LO QUE ESTA BIEN,POSITIVE,0.808208275333316
TE QUIERO HASTA EL CIELO,POSITIVE,0.808208275333316
NO DAS MAS DE LINDA!!!,POSITIVE,0.808208275333316
INCREIBLE SERVICIO LO MEJOR QUE ME PASO,POSITIVE,0.808208275333316
SON UNOS GENIOS,POSITIVE,0.808208275333316
ADORO LOS FINALES FELICES,POSITIVE,0.808208275333316
SON LO MEJOR QUE ME PASO EN LA VIDA,POSITIVE,0.808208275333316
GROSOS,POSITIVE,0.808208275333316
GENIOS,POSITIVE,0.808208275333316
